Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
970,4332397,Suyash,"2020-02-09 18:12:59",0.35236,11,suyash93
971,4027875,"Oblap Noel","2020-02-01 18:17:25",0.35230,2,joulazas
972,4018280,KeepLearning,"2020-01-10 06:42:14",0.35227,7,mathormad
973,4052021,"kaggle masterのアライさん","2019-12-14 15:55:50",0.35218,3,hidehisaarai1213
974,4294306,"Chung Nguyen","2020-02-04 02:21:04",0.35216,3,chung2014
975,4263222,"Alexis Moraga","2020-02-05 03:39:47",0.35208,12,senoratiramisu
976,4121744,KenYeh,"2020-02-08 00:54:46",0.35191,14,whitejet
977,4047060,Newbies,"2020-01-09 17:23:17",0.35190,8,"ashutoshgupta03,thumbarnirmal"
978,4299934,Kushagra,"2020-02-10 20:27:47",0.35182,7,learner732
979,4257655,"Orc Defeaters","2020-02-07 13:16:07",0.35167,7,"defeatorcs,sis286,zettlt"
980,4274888,PR_from_PR,"2020-02-10 20:52:05",0.35164,6,"guillempros,rogerpr"
981,4262004,SP,"2020-02-07 03:50:55",0.35164,1,sornavel
982,4274267,"Peter Menshih","2020-01-30 21:13:51",0.35145,5,pmenshih
983,4194530,minatomirai,"2020-02-08 14:24:19",0.35139,2,minatomiraix
984,4260206,"Hidenobu Tokuda","2020-01-31 09:39:42",0.35128,6,hidenobutokuda
985,4039588,"Dimosthenis Karaflos","2019-12-30 21:03:49",0.35117,13,dkaraflos
986,4337907,"Teruyuki Nakahashi","2020-02-06 00:10:30",0.35105,1,teruyukinakahashi
987,4015982,Tatsunaga,"2020-02-02 09:22:41",0.35072,6,tatzhayashi1101
988,4175208,sys1874,"2019-12-31 06:24:01",0.35059,10,sys1874
989,4059596,JiaRenqi,"2019-12-25 07:27:40",0.34983,6,xiaojia77
990,4292369,Nayu.T.S.,"2020-02-08 05:37:39",0.34971,16,nayuts
991,4045009,ka-1,"2020-02-06 05:53:00",0.34963,10,bgesas
992,4075997,Lathwal,"2019-12-14 23:55:53",0.34945,3,codename007
993,4042636,"Rajat Gupta","2020-01-18 15:57:59",0.34921,10,guptrajb
994,4293172,"Tirth Bal","2020-02-01 08:20:46",0.34919,2,tirthbal
995,4266387,"Jose Galort","2020-01-29 22:04:03",0.34915,1,jmgalort
996,4015180,"Dr. Knope","2020-02-02 13:25:11",0.34908,11,drknope
997,4058015,"Chin Ee Kin","2019-12-06 22:54:42",0.34859,3,dicksonchin93
998,4176367,"[Deleted] #9","2020-01-13 13:48:07",0.34841,2,del=a1525b9702f8c673
999,4018994,BiddwanAhmed,"2020-01-26 11:55:05",0.34837,1,biddwan
1000,4196307,BSi,"2020-01-31 09:23:57",0.34825,23,bobbystenlyirawan
1001,4120706,Damian,"2020-02-09 20:50:02",0.34800,5,dambo2017
1002,4301774,"Clive Moses Fernandes","2020-02-10 12:51:39",0.34797,8,clivefernandes
1003,4278053,"Sakares Saengkaew","2020-02-03 06:24:37",0.34795,9,sakares
1004,4028312,"Atul Anshuman Singh","2019-12-12 11:25:40",0.34761,25,atulsingh1234
1005,4075991,namihira-k,"2020-02-10 21:23:04",0.34736,36,namihirak
1006,4015603,"Pavel Prokhorov","2020-01-23 10:26:05",0.34715,38,pavelvpster
1007,4301298,NakedKoala,"2020-02-03 05:35:19",0.34700,6,garfieldchh
1008,4081255,YutaroKida,"2019-12-24 09:03:26",0.34679,3,yuta0001
1009,4109994,ruhong,"2020-02-10 15:01:15",0.34659,10,ruhong
1010,4270074,OmerAnisfeld,"2020-01-18 14:57:27",0.34637,1,omerabg
1011,4196373,shuzip,"2020-01-20 17:41:17",0.34623,1,shuzip
1012,4265274,PremOpt,"2020-01-18 00:55:59",0.34594,1,premopt
1013,4046648,N,"2020-02-10 07:21:43",0.34581,27,"leon7archer,suvalex"
1014,4021531,"Ken Krige","2020-02-10 23:18:31",0.34544,3,kenkrige
1015,4021274,"Small Quest","2020-02-05 05:16:41",0.34543,3,"puffin,sabarinathan"
1016,4254246,"Scott Kramer","2020-02-01 22:08:16",0.34533,6,kramer
1017,4100760,"Pierre Kossowski","2020-02-06 15:38:58",0.34525,4,pierrekos
1018,4194789,"BJ Yan","2020-01-31 07:06:12",0.34484,8,fishredleaf
1019,4262936,mnaoto,"2020-02-10 13:32:37",0.34468,20,mnaoto
1020,4266535,rawtech,"2020-02-10 05:48:15",0.34466,9,abrozso
1021,4015922,"Tarun Sriranga Paparaju","2020-02-01 10:07:27",0.34457,2,tarunpaparaju
1022,4178401,EmmyPhung,"2020-01-19 17:57:25",0.34442,2,myphung
1023,4338802,Forbin,"2020-02-10 22:38:28",0.34431,2,forbin
1024,4291685,"Dariuš Butkevičius","2020-01-23 14:24:59",0.34391,1,xdarek
1025,4086063,u++,"2020-02-09 10:48:10",0.34385,2,sishihara
1026,4015818,sunoonlee,"2020-01-18 15:58:54",0.34347,1,sunoonlee
1027,4123298,Haiwentom,"2019-12-18 03:42:28",0.34324,4,haiwentom2
1028,4068935,"Keita Kurita","2019-12-16 22:29:30",0.34321,7,keitakurita
1029,4270308,"[Deleted] 1067181e-4bda-4f5c-84b6-ee2549639e5c","2020-01-26 18:06:34",0.34219,1,del=695fa500786f11d7
1030,4080628,nxhong,"2020-02-10 04:26:33",0.34218,40,nxhong93
1031,4047570,"Make a let","2020-01-11 15:20:31",0.34197,9,"gengjia007,huiyuanxiong,linglinjing,qingquanli,zhougl1009"
1032,4199530,wendeldu,"2020-02-08 03:00:41",0.34191,2,wendeldu
1033,4017220,bags8040,"2019-12-23 11:23:52",0.34151,21,bags8040
1034,4303488,"Darek Kłeczek","2020-02-09 15:32:10",0.34143,7,thedrcat
1035,4325799,"Nikolina Radicic","2020-02-04 19:42:52",0.34135,3,nikolinaradicic
1036,4036468,"Hanjoon Choe(NLP Beginner)","2019-12-07 19:55:46",0.34098,26,hanjoonchoe
1037,4278103,"JuanL DomOlm","2020-01-26 14:11:19",0.34094,7,juanldomolm
1038,4027781,rlyapin,"2019-12-06 10:19:25",0.34038,10,lyapinrk
1039,4272750,Dumbo,"2020-01-29 01:07:05",0.34015,7,sugh93
1040,4033886,Orange,"2019-12-04 04:28:25",0.34012,6,youwbpyr
1041,4115888,"The Linh Nguyen","2020-01-31 08:02:09",0.33976,12,thelinhnguyen96
1042,4305809,team007,"2020-02-09 21:14:07",0.33965,2,team007
1043,4034481,Suvra,"2019-12-13 01:44:52",0.33962,6,suvralipi
1044,4061268,konamu,"2019-12-18 14:58:50",0.33903,3,konamu
1045,4013418,xhlulu,"2020-02-03 19:40:38",0.33897,12,xhlulu
1046,4093279,kvigly,"2020-01-10 05:58:35",0.33868,9,kvigly55
1047,4301593,"Niyamat Ullah","2020-02-03 05:43:20",0.33859,7,niyamatalmass
1048,4014435,Brian,"2019-12-06 02:43:31",0.33856,36,ldm314
1049,4070285,"Manoj Patra","2019-12-17 15:04:28",0.33792,2,patraism
1050,4251026,"Sidney Ng","2020-02-06 16:15:22",0.33785,6,sidneyng
1051,4029385,Evdilos_Ikaria,"2020-02-09 17:55:16",0.33763,32,georgem
1052,4017788,"Krizsó Gergely","2019-12-07 13:54:37",0.33755,11,lucifer19
1053,4208563,ImScientist,"2020-02-02 16:39:19",0.33750,14,imscientist
1054,4076966,XCNNLP,"2019-12-13 08:21:54",0.33743,5,xuchenning
1055,4091657,"Michal Daniluk","2019-12-08 21:00:58",0.33742,3,mdaniluk
1056,4105718,"Mohd Atir","2019-12-10 13:08:45",0.33731,1,mohdatir
1057,4296954,fruttasecca,"2020-02-02 16:40:26",0.33731,4,fruttasecca
1058,4100550,izza,"2019-12-10 15:13:10",0.33716,1,syahidahizza
1059,4036371,"Corn Faeries","2020-02-10 20:49:35",0.33684,3,"benwiseman,jone1087,swnydick"
1060,4013451,KoitoU,"2020-02-09 23:29:22",0.33671,4,whitelily
1061,4203941,"Valeriy Mukhtarulin","2020-02-09 17:16:27",0.33644,19,manyregression
1062,4027411,RK,"2019-12-04 10:32:28",0.33628,6,ravikanth
1063,4265873,"Dmitry Yudin","2020-02-10 20:02:53",0.33595,35,dmitryvyudin
1064,4034181,TalentLyft,"2019-12-18 10:21:47",0.33590,38,"ivanzidov1,milanp"
1065,4023947,"Kamen Dochev","2019-12-11 13:28:47",0.33587,2,dochev
1066,4308099,MaheshKulkarni,"2020-02-10 17:47:22",0.33559,24,maheshak04
1067,4013516,"Andrew Lukyanenko","2019-12-22 17:55:49",0.33543,24,artgor
1068,4025814,kaggle446,"2019-12-11 18:20:53",0.33528,12,kaggle446
1069,4083007,"Henrique Mendonça","2019-12-05 12:43:40",0.33527,1,hmendonca
1070,4016883,xywy,"2020-02-06 08:12:34",0.33524,1,evan912
1071,4053587,AbhilashVJ,"2020-02-10 07:02:42",0.33524,4,abh001
1072,4291348,"Luis Ventura","2020-02-06 12:00:43",0.33516,3,lawiss
1073,4029697,"Gabriel Jenik","2019-12-14 11:19:57",0.33514,6,"gabrieljenik,jonathanbechtel"
1074,4040857,haris,"2020-01-04 19:33:51",0.33512,7,harisme
1075,4039410,crazymad,"2019-12-05 07:02:36",0.33491,4,raghu626
1076,4224498,Batsy,"2020-02-07 15:39:02",0.33476,9,"heshanpadmasiri,itharindu"
1077,4072871,ttnewmoonxh2010,"2019-12-11 09:59:30",0.33461,2,tttang2010
1078,4045379,"Rushikesh Wayal","2019-12-11 13:48:35",0.33452,5,luffyluffyluffy
1079,4037440,noypeban,"2020-01-22 08:18:26",0.33437,5,toshikazuwatanabe
1080,4014030,[ods.ai]Ilia,"2020-02-10 18:19:16",0.33435,7,ilialar
1081,4077060,pramod,"2019-12-04 11:47:01",0.33425,1,pramod722445
1082,4132952,"Aman Tripathi","2020-01-22 18:36:30",0.33416,9,amancrackpot
1083,4062398,kopoden,"2019-12-18 08:42:18",0.33405,11,"kopoden,krylovdmk,samabramov"
1084,4045507,YuanYehaha,"2019-12-06 00:26:29",0.33396,3,yuanyehaha
1085,4247311,homi_chun,"2020-02-08 09:24:58",0.33387,1,homichunky
1086,4293945,"Mykyta Minenko","2020-02-08 13:06:02",0.33387,2,minmyk
1087,4205158,smartNLP,"2020-02-09 00:33:02",0.33387,1,wassimbouzidi
1088,4332029,oya_niwakani,"2020-02-09 04:49:53",0.33387,3,oyashinagawa
1089,4310741,"Tie Yaki","2020-02-10 10:09:33",0.33387,1,mold52
1090,4015136,Bengio Chen,"2019-12-05 07:52:59",0.33385,18,a389557220
1091,4014368,Amir,"2019-12-04 22:48:00",0.33348,1,atahmasb
1092,4033711,CLoon,"2020-02-04 12:21:58",0.33345,2,chailoon97
1093,4022730,"为往圣继绝学,为万世开太平","2019-12-05 02:35:54",0.33334,12,xujingzhao
1094,4264876,sparse_fitting,"2020-02-03 11:02:37",0.33327,1,krazy47
1095,4197173,cjhahaha,"2020-01-03 06:17:35",0.33303,2,cjhahaha
1096,4069926,ekiko,"2019-12-27 02:27:54",0.33273,1,ekiko1984
1097,4148761,Nebula,"2019-12-29 08:02:03",0.33273,2,vikasmalhotra08
1098,4211307,"Rekun Dmitry","2020-01-06 14:19:47",0.33272,1,stryker0710
1099,4016172,Deepankar,"2020-02-03 04:37:00",0.33272,1,deepankarchakraborty
1100,4105915,Mattias,"2019-12-29 16:01:12",0.33272,1,nilsine11202
1101,4077380,sunyancn,"2019-12-05 11:39:32",0.33272,1,sunyancn
1102,4020973,antwerp,"2019-12-03 11:21:36",0.33272,1,antwerp
1103,4017670,JohnsonTang,"2019-12-08 06:45:52",0.33272,3,johnsondata
1104,4014481,Thanos,"2019-11-30 17:13:26",0.33272,2,erwtokritos
1105,4078297,"UTN SSK","2019-12-04 15:20:59",0.33272,1,utanasosuke
1106,4032562,"Niranjan Rao","2020-01-30 06:25:00",0.33272,4,nrr1509
1107,4078085,"Kazumi Sakamoto","2019-12-04 14:22:29",0.33272,1,scipee
1108,4065276,"Shravan ","2019-12-16 14:25:26",0.33272,4,shravansk
1109,4015467,"shengzhe Cai","2020-01-29 06:19:27",0.33272,1,onebigcabbage
1110,4303053,"Mohit Sharma (Moi)","2020-01-26 15:13:20",0.33272,1,imoisharma
1111,4022870,kmatsuyama,"2020-01-14 01:58:39",0.33272,6,kmatsuyama
1112,4064132,davidHDW,"2019-12-02 06:13:25",0.33272,1,davidhdw
1113,4308712,"Umit Dogan","2020-01-28 06:48:50",0.33272,1,umitdogan
1114,4041999,rage_against_the_machine_learning,"2020-01-26 16:50:45",0.33272,1,"diamantidis,siliav"
1115,4235320,eswarjalaparthi,"2020-01-19 23:35:27",0.33272,2,eswarjal09
1116,4078067,"Misuk Kim","2019-12-04 14:58:18",0.33272,1,kimmisuk
1117,4187124,"Ayan Chawla","2019-12-28 09:41:49",0.33272,1,ayanchawla
1118,4078525,"Mert Basaran","2019-12-04 16:40:09",0.33272,1,mudiko
1119,4068393,"Tatiana Malygina","2019-12-17 00:56:05",0.33272,1,latticetower
1120,4126517,"Artem Skiba","2020-01-06 12:50:31",0.33272,1,skibaai
1121,4208095,jijeng,"2020-01-13 01:50:00",0.33272,3,jijeng
1122,4016388,"CY Lim","2019-12-09 01:37:36",0.33272,8,cheeyeelim
1123,4078321,"Tadashi Kikuchi","2019-12-04 15:22:54",0.33272,1,tadashikikuchi
1124,4027494,"Shubham Nimbalkar","2019-12-05 06:16:40",0.33272,2,shubhamnimbalkar
1125,4046828,Saiyan_Warrior,"2019-12-05 15:02:51",0.33272,3,saiyanwarrior
1126,4289113,Alice,"2020-02-07 06:44:49",0.33272,2,elsaaa
1127,4017839,Akash,"2019-11-30 07:37:54",0.33272,1,akashram
1128,4239508,haruhiko28,"2020-01-25 09:32:06",0.33272,1,haruhiko
1129,4055261,"Marcin Pękalski","2019-11-29 23:47:29",0.33272,1,mpekalski
1130,4248058,baoyujian,"2020-02-04 12:47:27",0.33264,5,"baoyujian,candyyinzx,coolest,yingxili"
1131,4025337,lhohoz,"2020-02-08 08:49:54",0.33263,37,lhohoz
1132,4071472,Cacho,"2019-12-12 11:32:11",0.33258,1,chenxi4kaggle
1133,4159444,erelin6613,"2020-02-07 06:59:25",0.33256,12,erelin6613
1134,4141853,soeranza,"2020-02-07 09:42:49",0.33256,1,liwenqingi
1135,4339152,"[Deleted] 68fe9862-84fd-4c51-827c-18d3a5c2da72","2020-02-07 20:07:24",0.33256,3,del=a1b96d04959cde02
1136,4021395,OrKatz,"2019-12-03 12:49:03",0.33233,5,orkatz2
1137,4100166,Param1,"2020-01-10 15:50:07",0.33208,15,param1
1138,4209492,EmilJ,"2020-01-30 13:52:58",0.33208,26,invalidated
1139,4169463,nickl,"2020-01-13 06:05:45",0.33197,6,nlothian
1140,4099740,"Maniceet Sahay","2019-12-13 08:13:52",0.33188,1,maniceet
1141,4026186,"Zack Attack","2019-11-30 19:02:00",0.33171,2,squidinator
1142,4033496,minseok_c,"2020-02-09 08:41:26",0.33129,5,"dohyungskag,minseokc"
1143,4018877,"The cosmopolitain pretender","2020-02-10 20:46:37",0.33112,2,pashadude
1144,4014695,yaaku,"2020-02-02 12:35:03",0.32994,6,yaaku123
1145,4056685,VivianFU,"2020-01-21 03:23:00",0.32994,2,vivianfly1990
1146,4200109,slaine,"2020-01-04 04:59:38",0.32978,3,slainex
1147,4021740,arjun,"2020-02-01 03:40:34",0.32966,14,arjun116716
1148,4080738,Lemon,"2019-12-06 01:34:14",0.32956,6,lemonflavor
1149,4067862,"Megha Kapoor","2019-12-31 07:28:49",0.32933,29,meghakapoor
1150,4052719,"[Deleted] 23833fcd-7577-443f-966d-25052cc0c43f","2019-12-30 07:20:31",0.32918,2,del=eecf81d9b50cd1c3
1151,4065144,钱蝶一只,"2019-12-17 01:59:17",0.32904,4,moneygod
1152,4164960,HayesE,"2020-02-10 14:51:55",0.32903,15,hayese
1153,4281382,猫南北,"2020-01-26 17:47:08",0.32867,2,chuanguy
1154,4261326,"Kavish Punchoo","2020-01-20 03:12:12",0.32839,2,kavishpunchoo
1155,4036258,Vivi,"2020-02-07 08:50:30",0.32834,4,vivilearns2code
1156,4020337,"Hao Tian","2019-11-30 21:59:11",0.32719,14,hhhhhhao
1157,4189053,anokas,"2019-12-29 11:16:28",0.32714,3,anokas
1158,4177017,"ashutosh gupta","2019-12-26 16:09:07",0.32683,2,ashutosh14139
1159,4049150,Meeshkan,"2019-12-25 21:35:23",0.32676,1,nikzen
1160,4020751,"Tianqi Wang","2019-11-27 18:57:20",0.32622,2,simpletonwang
1161,4237287,fgresst,"2020-01-11 09:36:36",0.32599,2,fgresst
1162,4016241,"Abhik Jha","2019-12-30 07:39:27",0.32590,16,abhikjha
1163,4159604,"SG Wang","2019-12-22 15:07:31",0.32585,1,wangsg
1164,4063075,DennisEgan,"2019-12-02 04:00:56",0.32574,1,maj0rdeegan
1165,4037477,"Rajat Ranjan","2019-11-27 02:55:41",0.32522,1,rajatranjan
1166,4289497,weekender,"2020-02-10 22:27:41",0.32520,4,herici
1167,4200027,"Egeniia Trufanova","2020-01-07 20:03:18",0.32512,16,jandjane20
1168,4051437,Exuding,"2019-12-09 11:48:36",0.32503,3,exuding
1169,4271654,Feliren,"2020-01-21 03:17:05",0.32503,1,phoenixdamn
1170,4306493,[Deleted],"2020-02-04 08:59:29",0.32503,1,del=04521c2ab71c0a74
1171,4018700,Noisefield,"2019-11-26 22:11:12",0.32503,1,mamamot
1172,4212653,dded,"2020-01-16 10:56:54",0.32503,1,astron
1173,4014925,"Hala Kuwatly","2019-12-03 22:26:44",0.32503,1,ghostiphate
1174,4039044,"Jace Belere","2019-11-27 06:20:19",0.32503,1,uangkk
1175,4038833,"Andrey Demidov","2019-11-27 06:27:07",0.32503,1,foromik
1176,4068969,"Arnold Kuo","2019-12-03 01:24:44",0.32503,1,chaneloberlin
1177,4015902,Chethan,"2020-01-01 15:15:51",0.32502,22,"del=d2e8f086fb70a2b8,pabitrapapi,surendrasomai,user123454321"
1178,4228699,yogi,"2020-01-26 10:20:48",0.32495,1,ydhiman
1179,4250565,"Tangjian Duan","2020-02-10 18:14:49",0.32459,8,tangjianduan
1180,4014267,t4bt,"2019-12-04 06:31:59",0.32439,3,shibata130
1181,4028483,"Mikhail Edukov","2019-12-02 13:08:50",0.32438,6,mikeedi
1182,4179639,Outlier,"2020-01-04 18:12:37",0.32422,9,abhijeetbiswasiitb
1183,4074063,Pavel,"2020-01-02 16:35:15",0.32401,24,mortfc
1184,4151406,"Rakshith  Gowda kodihalli","2019-12-30 19:17:57",0.32390,9,rakshithkodihalli
1185,4056408,"Giuseppe Pierro","2020-02-08 17:25:04",0.32388,37,giuspie
1186,4172550,"satoshi #2","2020-02-10 11:58:03",0.32379,2,rarsun
1187,4029659,"Zhu Zhengye","2019-11-27 05:48:53",0.32358,5,zzy990106
1188,4015163,"Atikur Rahman","2020-01-13 08:18:03",0.32230,11,atikur
1189,4304128,"Matthias Scheifinger","2020-02-10 22:17:21",0.32156,5,matthiasscheifinger
1190,4101864,"Rene Wang","2020-01-02 04:44:05",0.32146,1,renewang
1191,4147546,"You Sheng","2019-12-24 17:47:47",0.32023,2,liewyousheng
1192,4326140,Xiao,"2020-02-04 09:30:49",0.32004,2,phoebegabriel
1193,4188441,"Pavel Salikov","2020-01-14 06:40:25",0.31929,2,matanivanov
1194,4041465,"Adrien Brogniet","2020-01-30 19:12:24",0.31911,3,adrienbrogniet
1195,4101481,"[Deleted] #12","2020-01-21 12:49:00",0.31911,13,del=001ac7079f9ac304
1196,4030103,"Melissa Rajaram","2020-01-18 22:37:54",0.31888,7,melissarajaram
1197,4279099,"Mike Kukarkin","2020-01-21 12:39:13",0.31885,1,mihaha
1198,4017254,你若成风,"2019-11-26 11:16:34",0.31830,1,mnk812
1199,4020781,Li-Der,"2019-11-26 23:10:05",0.31830,7,liderchang
1200,4019084,Ardit,"2019-11-26 21:36:47",0.31830,1,arp266
1201,4035975,"Michal Lyskawinski","2019-11-26 17:53:44",0.31830,1,michallys
1202,4033742,LDPy,"2019-11-26 11:17:21",0.31830,1,lokeshstat
1203,4025302,"Jiang Xi","2019-11-26 04:58:13",0.31830,4,jiangxi0528
1204,4035308,RRKC,"2019-11-26 16:16:50",0.31830,2,rrkc00
1205,4032292,sarusiya,"2019-11-26 04:46:29",0.31830,1,sarusiya
1206,4023102,DataSt,"2020-02-09 06:19:27",0.31829,19,stenkinvlad
1207,4083953,"Виталий Мирошниченко (ШАД Киев)","2019-12-19 15:47:41",0.31821,26,wailtmir
1208,4105983,Midoriyan,"2020-01-09 06:09:44",0.31816,7,saikalyan9981
1209,4131120,Chizuchizu,"2019-12-30 10:26:48",0.31805,2,chizuchizu
1210,4068304,madara,"2020-01-04 13:02:17",0.31795,17,madara
1211,4016465,XLCBobby,"2020-02-09 09:57:38",0.31772,2,xbldev
1212,4296050,Omer,"2020-02-06 13:05:58",0.31750,4,omerhccl
1213,4203598,hjuinj,"2020-01-18 06:45:24",0.31742,6,hjuinj
1214,4179912,"kae mihara","2020-01-18 13:29:34",0.31667,1,kaemihara
1215,4051132,kambehmw,"2019-11-29 04:33:44",0.31622,1,kanbehmw
1216,4031170,Vivek,"2020-01-07 02:25:39",0.31403,15,vivek7124
1217,4054311,Anhar,"2020-01-01 10:23:01",0.31314,26,zarkhan
1218,4027360,at.nagai,"2019-12-13 04:10:26",0.31307,1,atsushinagai
1219,4070294,"Vlad Balanda","2019-12-03 09:02:01",0.31278,1,bankhv
1220,4049481,Deminers,"2020-01-20 03:54:44",0.31272,3,"apinkerton,willyboy1,xyxyxy"
1221,4334174,"Massoud Hosseinali","2020-02-09 06:23:45",0.31226,1,mhviraf
1222,4077650,reDragOn,"2020-02-08 23:23:44",0.31207,1,redragon
1223,4191435,JNYork,"2019-12-30 01:30:49",0.31182,1,jnyork
1224,4015571,"Ningze Sun","2019-12-23 00:47:05",0.31178,1,ningzesun1993
1225,4332302,"Forte ","2020-02-10 18:17:55",0.31108,9,starforce1996
1226,4027396,Ernest,"2019-11-25 11:43:38",0.31089,1,ernest86110
1227,4027112,FlynnLan,"2019-11-26 06:52:11",0.31089,1,flynnlan
1228,4305962,"Ramkishore Saravanan","2020-02-02 10:57:54",0.30963,19,"nikhilpinn,ramkishore"
1229,4106925,Fbpontal75,"2019-12-12 20:28:49",0.30905,1,fmobrj1975
1230,4013861,ryches,"2019-11-27 17:05:47",0.30810,6,ryches
1231,4026594,kibayasin,"2019-12-06 07:51:57",0.30774,4,kibayasin
1232,4136537,"Dung Duong","2020-02-05 01:06:51",0.30754,17,"phucbb,tridungduong16"
1233,4306265,"Emerson Moraes","2020-02-05 03:43:49",0.30750,11,hamid043179
1234,4059847,"[Deleted] 43139bd9-1d43-4037-87b4-9a915c33b5e2","2019-12-08 10:42:24",0.30711,2,del=150ba17f9d957916
1235,4092652,kangseulgi,"2019-12-17 15:20:12",0.30710,2,kangseulgi1994
1236,4022499,"Nicholas Jelicic","2020-01-24 13:54:02",0.30699,14,njelicic
1237,4250631,MLpassion,"2020-01-13 23:48:58",0.30645,1,mlpassion
1238,4067641,OpenKaggler,"2019-12-12 06:02:00",0.30607,12,"codehax41,rajatrajat"
1239,4194534,"James Davis","2019-12-31 20:11:09",0.30571,2,lorentztrans
1240,4314257,"John DiMarco","2020-02-05 00:11:53",0.30542,2,johnnyd113
1241,4013382,"Aldrick Paul","2019-12-09 15:16:46",0.30536,37,aldrickpaul
1242,4026344,brandonlee,"2019-12-09 11:44:36",0.30513,20,brandonlee75
1243,4023466,"[Deleted] 8bc9e5d6-7efb-4ed0-8ca7-f444c3ecc0db","2019-11-28 16:14:01",0.30509,4,del=8194a1581b37d8f3
1244,4312534,"Rakesh P Tiwari","2020-02-10 20:33:35",0.30486,22,rakeshptiwari
1245,4085891,"brandon lee.s1","2019-12-08 15:35:03",0.30461,9,brandonlees1
1246,4317119,isolda,"2020-02-03 06:58:39",0.30417,3,isolda
1247,4108931,"Diego F.","2020-01-13 16:25:21",0.30407,4,cdmx123
1248,4018374,"TeraFlops on C480 ML M5","2019-11-25 08:43:15",0.30381,1,sekrier
1249,4291653,Marutaro_S,"2020-01-25 07:35:03",0.30356,1,mysxiang
1250,4130197,Doron,"2020-01-01 06:49:59",0.30353,4,dorong
1251,4014104,jack92,"2019-11-24 19:27:44",0.30322,2,jack92
1252,4014027,Fayzur,"2019-11-25 14:41:41",0.30318,1,fayzur
1253,4019209,"Grzegorz Sionkowski","2019-11-25 12:05:22",0.30309,8,sionek
1254,4094155,"Siva Charan","2019-12-11 01:21:56",0.30285,2,sivacharan2
1255,4074820,"Chih Hao Ma","2019-12-06 03:54:56",0.30163,6,chihhaoma
1256,4297154,wkkautas,"2020-02-04 13:14:28",0.29989,1,wkkautas
1257,4030696,Wild266,"2019-11-27 01:00:34",0.29778,2,"aaravkhanna,maxwellbb,myfatemi04,wild266"
1258,4150455,Naga,"2019-12-20 00:40:25",0.29709,1,qiaoky
1259,4083513,"Batya lezet naruzhu","2019-12-08 12:14:40",0.29684,2,"hawkeoni,kovalevvyu"
1260,4134599,Spurius,"2020-02-02 16:00:08",0.29650,2,spurius
1261,4292029,"Makoto Hayakawa","2020-02-06 22:55:56",0.29631,29,mhayakawa
1262,4019369,"Alon Aizescu","2019-12-12 22:27:29",0.29587,8,alonalon
1263,4034837,Prajjwal,"2019-12-03 15:08:47",0.29584,1,prajjwal
1264,4016549,_guan_,"2019-11-24 08:03:15",0.29543,1,xuguojin
1265,4305968,fangh06,"2020-01-30 07:48:18",0.29541,1,fangh06
1266,4018532,Mocha,"2019-11-24 22:34:30",0.29539,2,hd598v
1267,4058695,"Kubra Ayvaz","2020-01-30 18:25:05",0.29521,14,kubraayvaz
1268,4044326,"Perry Son","2019-12-13 19:52:02",0.29520,2,deltaarch
1269,4109229,Poseidon,"2019-12-19 04:24:09",0.29517,5,"bharatyandapalli,dheeraj1102,sridharnaick"
1270,4195311,"Rafael Ribeiro","2020-01-27 10:00:47",0.29506,16,ribeirorafael
1271,4018976,"Kranti Kumar","2019-11-24 10:02:41",0.29486,1,jagannathrk
1272,4246289,"Akira Sayo","2020-01-18 09:55:58",0.29446,1,ophthalmologist
1273,4170109,"[Deleted] 7ba3fd8d-27a9-4e73-bcad-775ca0a415df","2020-02-03 10:27:28",0.29410,6,del=417e3d04459de5b2
1274,4019844,"Arijit Gupta","2019-11-24 09:46:17",0.29404,1,synysterjeet
1275,4059056,"Omar Amer","2019-12-09 14:44:18",0.29404,3,omarshaabanamer
1276,4016305,Donskoy,"2019-12-01 14:31:01",0.29380,1,donskoy
1277,4022866,Tung,"2019-12-04 14:27:06",0.29370,1,dttung2905
1278,4022020,nola_suz,"2019-11-24 09:52:35",0.29356,1,nolasuz
1279,4044640,"Samuel Kupferschmid","2019-12-07 00:00:37",0.29337,11,samkupferschmid
1280,4024983,BryanSouza91,"2020-02-08 07:39:48",0.29272,32,bryansouza
1281,4018770,Gerrit,"2019-11-24 04:19:27",0.29265,4,tropicalai
1282,4017938,"Van de Rakt","2019-11-23 14:12:34",0.29256,2,vanderakt
1283,4221254,"Josh Varty","2020-01-18 03:05:03",0.29239,2,joshvarty
1284,4298825,"Pappu Kumar Pashi","2020-01-25 09:56:07",0.29197,2,pappu1999
1285,4014679,corochann,"2019-11-24 00:41:56",0.29138,2,corochann
1286,4122783,"Shruti Biradar","2020-01-28 09:37:43",0.29113,1,shrutibiradar
1287,4019079,interneuron,"2019-11-23 19:20:56",0.29106,1,interneuron
1288,4338738,team_test,"2020-02-07 18:48:34",0.29086,4,"aaabrashkina,andrewstukolov,pavelsuper"
1289,4046158,shaomai,"2019-11-28 05:46:39",0.29077,2,tiantangxiangzuo
1290,4294098,xlh03110,"2020-01-24 10:33:03",0.29066,2,xlh03110
1291,4225306,"Maher Deeb","2020-01-24 10:17:40",0.29022,16,maherdeebcv
